INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted
Утром Джо построил на берегу домик из песка, а сверху воткнул флажок. Но после обеда прилив его размыл.	домик	прилив его размыл	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef36132409351a10c5f654	000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef3a1d894bcc257296c722	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:46:21.911	2023-08-30T12:46:59.590	2023-08-30T12:46:59.590
Ракету развернуло на сто восемьдесят градусов и ударило о поверхность планеты, с неё поднялась туча пыли, а потом раздался взрыв.	Ракету	с неё	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef36290308d50982a5a936	000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef3a1d894bcc257296c722	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:46:21.911	2023-08-30T12:46:59.590	2023-08-30T12:46:59.590
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	мистера Блайта	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef36260308d50982a5a809	000271bf80--64ef3a1d894bcc257296c73f	000271bf80--64ef3a1d894bcc257296c722	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:46:21.911	2023-08-30T12:46:59.590	2023-08-30T12:46:59.590
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef3a1e8cabf13b41f8b0c2	9809785e1b744209a9c9110eaafebde7	APPROVED	2023-08-30T12:46:22.944	2023-08-30T12:46:57.744	2023-08-30T12:46:57.744
Лес оказался таким густым, что Пит не заметил, как они со Стивом заблудились. И всё же он не казался таящим в себе опасности.	Лес	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef36290308d50982a5a93c	000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef3a1e8cabf13b41f8b0c2	9809785e1b744209a9c9110eaafebde7	APPROVED	2023-08-30T12:46:22.944	2023-08-30T12:46:57.744	2023-08-30T12:46:57.744
Перевернувшись на верхней койке, Татьяна смогла перегнуться через ее край и лучше рассмотреть свою мать. Какая маленькая, выпрямившаяся и застывшая та лежала на койке внизу! Ее глаза были закрыты, но Татьяна сомневалась, что она спит.	Татьяна	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef36260308d50982a5a7b0	000271bf80--64ef3a1e8cabf13b41f8b0c4	000271bf80--64ef3a1e8cabf13b41f8b0c2	9809785e1b744209a9c9110eaafebde7	APPROVED	2023-08-30T12:46:22.944	2023-08-30T12:46:57.744	2023-08-30T12:46:57.744
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	мистера Блайта	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef36260308d50982a5a809	000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef3a1feced1c06c1a97d64	0ff57013b4a54edaf3b33cac5d1d47a8	APPROVED	2023-08-30T12:46:23.509	2023-08-30T12:47:14.021	2023-08-30T12:47:14.021
Я вытащила бутылку воды из сумки, чтобы она была под рукой.	сумки	она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef36132409351a10c5f666	000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef3a1feced1c06c1a97d64	0ff57013b4a54edaf3b33cac5d1d47a8	APPROVED	2023-08-30T12:46:23.509	2023-08-30T12:47:14.021	2023-08-30T12:47:14.021
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они появились в поле зрения.	клубы	они появились	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef36260308d50982a5a734	000271bf80--64ef3a1feced1c06c1a97d66	000271bf80--64ef3a1feced1c06c1a97d64	0ff57013b4a54edaf3b33cac5d1d47a8	APPROVED	2023-08-30T12:46:23.509	2023-08-30T12:47:14.021	2023-08-30T12:47:14.021
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они появились в поле зрения.	Лошади	они появились	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef36260308d50982a5a73b	000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef3a23eced1c06c1a97e50	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:46:27.513	2023-08-30T12:47:15.304	2023-08-30T12:47:15.304
Пит завидует Мартину, потому что он добился многого.	Мартину	он добился	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef36132409351a10c5f662	000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef3a23eced1c06c1a97e50	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:46:27.513	2023-08-30T12:47:15.304	2023-08-30T12:47:15.304
Лес оказался таким густым, что Пит не заметил, как они со Стивом заблудились. И всё же он не казался таящим в себе опасности.	Лес	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef36290308d50982a5a93c	000271bf80--64ef3a23eced1c06c1a97e52	000271bf80--64ef3a23eced1c06c1a97e50	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:46:27.513	2023-08-30T12:47:15.304	2023-08-30T12:47:15.304
Утром Джо построил на берегу домик из песка, а сверху воткнул флажок. Но после обеда прилив его размыл.	домик	прилив его размыл	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef36132409351a10c5f654	000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef3a2511fcd81de5cc68fd	5505b74c62b61586d78afef01f3b765f	APPROVED	2023-08-30T12:46:29.242	2023-08-30T12:48:32.568	2023-08-30T12:48:32.568
Лестница вела наверх и врывалась в светлую комнату, располагавшуюся в башенке. Она была пристроена к самой крыше шутливым архитектором и смотрелась снаружи анахронизмом, но он добавлял очарования всему зданию.	анахронизмом	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef36270308d50982a5a89e	000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef3a2511fcd81de5cc68fd	5505b74c62b61586d78afef01f3b765f	APPROVED	2023-08-30T12:46:29.242	2023-08-30T12:48:32.568	2023-08-30T12:48:32.568
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	мистера Блайта	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef36260308d50982a5a809	000271bf80--64ef3a2511fcd81de5cc68ff	000271bf80--64ef3a2511fcd81de5cc68fd	5505b74c62b61586d78afef01f3b765f	APPROVED	2023-08-30T12:46:29.242	2023-08-30T12:48:32.568	2023-08-30T12:48:32.568
Музыка напомнила им о тех временах, когда оба, и Дженни, и Марк, были юны и беззаботны. Да, они безвозвратно прошли, но оставили по себе добрую память, согревающую их сердца.	и Дженни, и Марк	они	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef36280308d50982a5a90e	000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef3a25aaabce428735e8a9	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:46:29.352	2023-08-30T12:47:24.957	2023-08-30T12:47:24.957
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они появились в поле зрения.	клубы	они появились	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef36260308d50982a5a734	000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef3a25aaabce428735e8a9	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:46:29.352	2023-08-30T12:47:24.957	2023-08-30T12:47:24.957
Многие начинали читать книги Пола и не могли оторваться. Они были так захвачены потому, что Пол так хорошо пишет.	Многие	Они	false	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef36132409351a10c5f64a	000271bf80--64ef3a25aaabce428735e8bb	000271bf80--64ef3a25aaabce428735e8a9	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:46:29.352	2023-08-30T12:47:24.957	2023-08-30T12:47:24.957
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3a2611fcd81de5cc6920	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef3a2611fcd81de5cc6920	000271bf80--64ef3a2611fcd81de5cc691d	9ded4703247063aae6ad37159ccc8b41	APPROVED	2023-08-30T12:46:30.233	2023-08-30T12:47:57.369	2023-08-30T12:47:57.369
Мод снова задалась вопросом, почему дома ее навестил именно Бернард, который был настолько старше нее. Ведь в том, что здесь она в безопасности, мог убедиться мистер Домби или любой другой друг папы. А еще она подумала, что у него приятный смех.	мистер Домби	у него	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3a2611fcd81de5cc6920	000271bf80--64ef36260308d50982a5a776	000271bf80--64ef3a2611fcd81de5cc6920	000271bf80--64ef3a2611fcd81de5cc691d	9ded4703247063aae6ad37159ccc8b41	APPROVED	2023-08-30T12:46:30.233	2023-08-30T12:47:57.369	2023-08-30T12:47:57.369
