INPUT:idx	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:fluent	GOLDEN:fluent	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
53	Как будто вид делают что ни чего не происходит	184	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6530e0461d79de7c064583f9	00027db7ff--652c78f64f14b96d9b218d09	00027db7ff--6530e0461d79de7c064583f9	00027db7ff--6530e0461d79de7c064583f1	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:38.793	2023-10-19T07:52:54.406	2023-10-19T07:52:54.406	0.0300000000
230	Хотел занять ? Тогда да , проще позвонить , чем у кого то занимать . Откуда у меня это в голове ?	352	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e0461d79de7c064583f9	00027db7ff--652c79695dae053080c93eb3	00027db7ff--6530e0461d79de7c064583f9	00027db7ff--6530e0461d79de7c064583f1	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:38.793	2023-10-19T07:52:54.406	2023-10-19T07:52:54.406	0.0300000000
201	Какая-то чушь, люди совсем что ли не понимают	1700	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e0461d79de7c064583f9	00027db7ff--652c79695dae053080c93e79	00027db7ff--6530e0461d79de7c064583f9	00027db7ff--6530e0461d79de7c064583f1	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:38.793	2023-10-19T07:52:54.406	2023-10-19T07:52:54.406	0.0300000000
360	админы, из 500 прокруток не одного рейда, что за правила? надо выходить из игры	595	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--652c796a5dae053080c93fb8	00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--6530e057b28c1e25e8b7ff70	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:55.970	2023-10-19T07:53:11.996	2023-10-19T07:53:11.996	0.0300000000
422	Спят. И зарплата заоблачная. У меня слов нет. Хорошо устроились зачем о людях думать.	1771	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--652c796a5dae053080c94035	00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--6530e057b28c1e25e8b7ff70	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:55.970	2023-10-19T07:53:11.996	2023-10-19T07:53:11.996	0.0300000000
67	Дебил Коноплеводство зарубил Хрущ как и многие хорошие вещи	53	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--652c78f64f14b96d9b218d39	00027db7ff--6530e057b28c1e25e8b7ff76	00027db7ff--6530e057b28c1e25e8b7ff70	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:52:55.970	2023-10-19T07:53:11.996	2023-10-19T07:53:11.996	0.0300000000
0	Чтобы у этих людей которые обидели кота-ноги отсохли и руки тоже...	291	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6530e069281c5745dccb0452	00027db7ff--652c78f64f14b96d9b218c97	00027db7ff--6530e069281c5745dccb0452	00027db7ff--6530e069281c5745dccb0450	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:13.541	2023-10-19T07:53:20.926	2023-10-19T07:53:20.926	0.0300000000
488	Не лучшее у нас правительство	260	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e069281c5745dccb0452	00027db7ff--652c796a5dae053080c940b9	00027db7ff--6530e069281c5745dccb0452	00027db7ff--6530e069281c5745dccb0450	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:13.541	2023-10-19T07:53:20.926	2023-10-19T07:53:20.926	0.0300000000
351	Какие у тебя нелогичные мысли	43	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e069281c5745dccb0452	00027db7ff--652c796a5dae053080c93fa6	00027db7ff--6530e069281c5745dccb0452	00027db7ff--6530e069281c5745dccb0450	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:13.541	2023-10-19T07:53:20.926	2023-10-19T07:53:20.926	0.0300000000
128	Кто пишет такую ерунду? пора прекратить это безобразие.	226	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e07290b596667cc6585e	00027db7ff--652c79685dae053080c93de6	00027db7ff--6530e07290b596667cc6585e	00027db7ff--6530e07290b596667cc6585c	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:22.318	2023-10-19T07:53:32.349	2023-10-19T07:53:32.349	0.0300000000
70	Интересно как же будут переобуваться лукошенкинские? Вот посмотрим тогда что они петь будут?	407	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6530e07290b596667cc6585e	00027db7ff--652c78f64f14b96d9b218d3f	00027db7ff--6530e07290b596667cc6585e	00027db7ff--6530e07290b596667cc6585c	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:22.318	2023-10-19T07:53:32.349	2023-10-19T07:53:32.349	0.0300000000
714	Прогонять их надо толку нету от них	1752	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e07290b596667cc6585e	00027db7ff--652c796c5dae053080c94285	00027db7ff--6530e07290b596667cc6585e	00027db7ff--6530e07290b596667cc6585c	bfc3657b3ce771368de1f5538a489052	APPROVED	2023-10-19T07:53:22.318	2023-10-19T07:53:32.349	2023-10-19T07:53:32.349	0.0300000000
17	да, кто этот постоянно сюда сливает?!	81	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--652c78f64f14b96d9b218cba	00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--6530e3dab7a33265d8400ba8	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:07:54.392	2023-10-19T08:09:47.981	2023-10-19T08:09:47.981	0.0300000000
538	Девки молодцы! Этот снимает ещё и комментирует. Я в шоке	1476	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--652c796b5dae053080c9411e	00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--6530e3dab7a33265d8400ba8	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:07:54.392	2023-10-19T08:09:47.981	2023-10-19T08:09:47.981	0.0300000000
71	и их пускают в турцию	2106	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--652c79685dae053080c93d73	00027db7ff--6530e3dab7a33265d8400bab	00027db7ff--6530e3dab7a33265d8400ba8	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:07:54.392	2023-10-19T08:09:47.981	2023-10-19T08:09:47.981	0.0300000000
201	Какая-то чушь, люди совсем что ли не понимают	1700	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--652c79695dae053080c93e79	00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--6530e44d5f4125196cc8dafb	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:09:49.753	2023-10-19T08:10:14.750	2023-10-19T08:10:14.750	0.0300000000
757	какой лайк они воевали не для этих лайков что бы вы пользовались для лайков	2641	partly				https://platform.toloka.ai/task/41793535/00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--652c796c5dae053080c942db	00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--6530e44d5f4125196cc8dafb	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:09:49.753	2023-10-19T08:10:14.750	2023-10-19T08:10:14.750	0.0300000000
11	Хотел занять? Тогда да,проще позвонить,чем у кого то занимать....откель у меня в голове это??	418	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--652c78f64f14b96d9b218cae	00027db7ff--6530e44d5f4125196cc8db21	00027db7ff--6530e44d5f4125196cc8dafb	a901e26cd5c3f4c99a85297c2ec07c64	APPROVED	2023-10-19T08:09:49.753	2023-10-19T08:10:14.750	2023-10-19T08:10:14.750	0.0300000000
605	Их самих надо наказать  чтобы не повадно было	2881	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--652c796b5dae053080c941aa	00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--6530e7d451f0de5a11b57ace	6a10955c7c3162888722b1113135806d	APPROVED	2023-10-19T08:24:52.881	2023-10-19T08:25:06.901	2023-10-19T08:25:06.901	0.0300000000
16	и не стыдно. одни занимаются делом, а другие поливая грязью и россию и ее доблестную медицину. уроды.	178	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--652c78f64f14b96d9b218cb8	00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--6530e7d451f0de5a11b57ace	6a10955c7c3162888722b1113135806d	APPROVED	2023-10-19T08:24:52.881	2023-10-19T08:25:06.901	2023-10-19T08:25:06.901	0.0300000000
757	какой лайк они воевали не для этих лайков что бы вы пользовались для лайков	2641	no				https://platform.toloka.ai/task/41793535/00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--652c796c5dae053080c942db	00027db7ff--6530e7d451f0de5a11b57ad9	00027db7ff--6530e7d451f0de5a11b57ace	6a10955c7c3162888722b1113135806d	APPROVED	2023-10-19T08:24:52.881	2023-10-19T08:25:06.901	2023-10-19T08:25:06.901	0.0300000000
62	это не наглость. это подлость! мерзавец папаколи.	321	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6530f659b7a33265d8447f12	00027db7ff--652c78f64f14b96d9b218d2a	00027db7ff--6530f659b7a33265d8447f12	00027db7ff--6530f659b7a33265d8447f0b	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:26:49.062	2023-10-19T09:27:10.763	2023-10-19T09:27:10.763	0.0300000000
128	Кто пишет такую ерунду? пора прекратить это безобразие.	226	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530f659b7a33265d8447f12	00027db7ff--652c79685dae053080c93de6	00027db7ff--6530f659b7a33265d8447f12	00027db7ff--6530f659b7a33265d8447f0b	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:26:49.062	2023-10-19T09:27:10.763	2023-10-19T09:27:10.763	0.0300000000
511	иди броди	2903	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530f659b7a33265d8447f12	00027db7ff--652c796b5dae053080c940e8	00027db7ff--6530f659b7a33265d8447f12	00027db7ff--6530f659b7a33265d8447f0b	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:26:49.062	2023-10-19T09:27:10.763	2023-10-19T09:27:10.763	0.0300000000
422	Спят. И зарплата заоблачная. У меня слов нет. Хорошо устроились зачем о людях думать.	1771	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530f67033222607c4d891cf	00027db7ff--652c796a5dae053080c94035	00027db7ff--6530f67033222607c4d891cf	00027db7ff--6530f67033222607c4d891cd	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:27:12.538	2023-10-19T09:27:29.619	2023-10-19T09:27:29.619	0.0300000000
40	Зачем такую жену и тещу?	358	fluent	no			https://platform.toloka.ai/task/41793535/00027db7ff--6530f67033222607c4d891cf	00027db7ff--652c78f64f14b96d9b218ce8	00027db7ff--6530f67033222607c4d891cf	00027db7ff--6530f67033222607c4d891cd	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:27:12.538	2023-10-19T09:27:29.619	2023-10-19T09:27:29.619	0.0300000000
518	Зачем вообще эта дума нужна	158	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6530f67033222607c4d891cf	00027db7ff--652c796b5dae053080c940f6	00027db7ff--6530f67033222607c4d891cf	00027db7ff--6530f67033222607c4d891cd	b9a84f9b5fe48feb13ca33acd1ec1b1c	APPROVED	2023-10-19T09:27:12.538	2023-10-19T09:27:29.619	2023-10-19T09:27:29.619	0.0300000000
71	и доебывал ее до тех пор пока она сука не взвыла, методов много..	11	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--652c78f64f14b96d9b218d41	00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--6531113bb934dc383c7b3e36	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:32.019	2023-10-19T11:21:57.159	2023-10-19T11:21:57.159	0.0300000000
329	У таких людей совершенно по другому выражен статус	97	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--652c796a5dae053080c93f7a	00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--6531113bb934dc383c7b3e36	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:32.019	2023-10-19T11:21:57.159	2023-10-19T11:21:57.159	0.0300000000
71	и их пускают в турцию	2106	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--652c79685dae053080c93d73	00027db7ff--6531113cb934dc383c7b3e59	00027db7ff--6531113bb934dc383c7b3e36	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:32.019	2023-10-19T11:21:57.159	2023-10-19T11:21:57.159	0.0300000000
46	что у этих людей в башке!?походу насрато!	379	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--65311156c62b8f3e83417860	00027db7ff--652c78f64f14b96d9b218cf4	00027db7ff--65311156c62b8f3e83417860	00027db7ff--65311156c62b8f3e8341785c	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:58.759	2023-10-19T11:22:06.646	2023-10-19T11:22:06.646	0.0300000000
511	иди броди	2903	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--65311156c62b8f3e83417860	00027db7ff--652c796b5dae053080c940e8	00027db7ff--65311156c62b8f3e83417860	00027db7ff--65311156c62b8f3e8341785c	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:58.759	2023-10-19T11:22:06.646	2023-10-19T11:22:06.646	0.0300000000
201	Какая-то чушь, люди совсем что ли не понимают	1700	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--65311156c62b8f3e83417860	00027db7ff--652c79695dae053080c93e79	00027db7ff--65311156c62b8f3e83417860	00027db7ff--65311156c62b8f3e8341785c	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:21:58.759	2023-10-19T11:22:06.646	2023-10-19T11:22:06.646	0.0300000000
45	Значит ты такой же как штукатур твой	664	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--652c79685dae053080c93d3f	00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--65311160c62b8f3e83417a28	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:08.295	2023-10-19T11:22:21.629	2023-10-19T11:22:21.629	0.0300000000
271	И к чему это? Админ провокатор	1596	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--652c79695dae053080c93f05	00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--65311160c62b8f3e83417a28	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:08.295	2023-10-19T11:22:21.629	2023-10-19T11:22:21.629	0.0300000000
69	Тебя не волнует где я учусь и нечего оскорблять меня, ты ничем не лучше меня	306	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--652c78f64f14b96d9b218d3d	00027db7ff--65311160c62b8f3e83417a2c	00027db7ff--65311160c62b8f3e83417a28	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:08.295	2023-10-19T11:22:21.629	2023-10-19T11:22:21.629	0.0300000000
422	Спят. И зарплата заоблачная. У меня слов нет. Хорошо устроились зачем о людях думать.	1771	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531116fb7a33265d84b6835	00027db7ff--652c796a5dae053080c94035	00027db7ff--6531116fb7a33265d84b6835	00027db7ff--6531116fb7a33265d84b682f	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:23.058	2023-10-19T11:22:34.766	2023-10-19T11:22:34.766	0.0300000000
21	До сих пор шрам на лбу от столба, понаставят на тратуарах, сволочи!	473	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6531116fb7a33265d84b6835	00027db7ff--652c78f64f14b96d9b218cc2	00027db7ff--6531116fb7a33265d84b6835	00027db7ff--6531116fb7a33265d84b682f	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:23.058	2023-10-19T11:22:34.766	2023-10-19T11:22:34.766	0.0300000000
714	Прогонять их надо толку нету от них	1752	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531116fb7a33265d84b6835	00027db7ff--652c796c5dae053080c94285	00027db7ff--6531116fb7a33265d84b6835	00027db7ff--6531116fb7a33265d84b682f	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:23.058	2023-10-19T11:22:34.766	2023-10-19T11:22:34.766	0.0300000000
330	Первый раз слышу, чтобы людей так обзывали	1896	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--652c796a5dae053080c93f7c	00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--6531117cb176a44d7d1884e1	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:36.322	2023-10-19T11:22:50.874	2023-10-19T11:22:50.874	0.0300000000
1	пиздёжжжжжжжжжжжжжжж - нас большинство и мы за поправки и путина а ты пидорас	412	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--652c78f64f14b96d9b218c9a	00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--6531117cb176a44d7d1884e1	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:36.322	2023-10-19T11:22:50.874	2023-10-19T11:22:50.874	0.0300000000
230	Хотел занять ? Тогда да , проще позвонить , чем у кого то занимать . Откуда у меня это в голове ?	352	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--652c79695dae053080c93eb3	00027db7ff--6531117cb176a44d7d1884e4	00027db7ff--6531117cb176a44d7d1884e1	7e50fa333cac575e79085f54366f3be4	APPROVED	2023-10-19T11:22:36.322	2023-10-19T11:22:50.874	2023-10-19T11:22:50.874	0.0300000000
330	Первый раз слышу, чтобы людей так обзывали	1896	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--653117cb51f0de5a11c1fbcb	00027db7ff--652c796a5dae053080c93f7c	00027db7ff--653117cb51f0de5a11c1fbcb	00027db7ff--653117ca51f0de5a11c1fbc3	c13c3dc47bb36776fb5040d2e15f36aa	APPROVED	2023-10-19T11:49:31.017	2023-10-19T11:49:58.543	2023-10-19T11:49:58.543	0.0300000000
