INPUT:idx	INPUT:toxic_comment	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:is_match	GOLDEN:is_match	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
643	блядь-буду уважуха,хоть один высказал,что из себя представляет эта сучья власть.	1	уважуха,хоть один высказал,что из себя представляет эта власть.	32	true				https://platform.toloka.ai/task/41793355/00027db74b--652e98eb52b0593065e34097	00027db74b--652c72bfa8ebdc7126d243e9	00027db74b--652e98eb52b0593065e34097	00027db74b--652e98eb52b0593065e34094	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:23:39.190	2023-10-17T14:24:05.314	2023-10-17T14:24:05.314	0.0300000000
794	хуйней мозг не засирайте. бред сумасшедшего	1	Не засоряйте мозг. бред сумасшедшего	299	true				https://platform.toloka.ai/task/41793355/00027db74b--652e98eb52b0593065e34097	00027db74b--652c72c0a8ebdc7126d2456b	00027db74b--652e98eb52b0593065e34097	00027db74b--652e98eb52b0593065e34094	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:23:39.190	2023-10-17T14:24:05.314	2023-10-17T14:24:05.314	0.0300000000
33	женишок то мой тут гад	control	Жених тут мой	408	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652e9911242aa20057d80a89	00027db74b--652c722467632923dd5e67a8	00027db74b--652e9911242aa20057d80a89	00027db74b--652e9911242aa20057d80a87	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:24:17.275	2023-10-17T14:24:52.737	2023-10-17T14:24:52.737	0.0300000000
11	украина в канаде, крым в россии, карабас в жопе.	1	Украина в Канаде, Крым в России	313	false				https://platform.toloka.ai/task/41793355/00027db74b--652e9911242aa20057d80a89	00027db74b--652c72baa8ebdc7126d23e41	00027db74b--652e9911242aa20057d80a89	00027db74b--652e9911242aa20057d80a87	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:24:17.275	2023-10-17T14:24:52.737	2023-10-17T14:24:52.737	0.0300000000
421	Данные из тупого идиота и руССкого фашиста Мендел еева: русских в 1950 году должно быть 350 миллионов	1	Данные из Менделеева: русских в 1950 году должно быть 350 миллионов.	29	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9911242aa20057d80a89	00027db74b--652c72bda8ebdc7126d241f6	00027db74b--652e9911242aa20057d80a89	00027db74b--652e9911242aa20057d80a87	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:24:17.275	2023-10-17T14:24:52.737	2023-10-17T14:24:52.737	0.0300000000
228	слышь пидрила ты на расстоянии такой смелый? ...	1	слушай ты на расстоянии такой смелый?...	653	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99c335bd575be8fe60e7	00027db74b--652c72bca8ebdc7126d2403e	00027db74b--652e99c335bd575be8fe60e7	00027db74b--652e99c335bd575be8fe60dd	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:15.360	2023-10-17T14:27:45.478	2023-10-17T14:27:45.478	0.0300000000
32	дурачка , это же не купальник , а блядский наряд .	control	Это же не купальник, а что ни на есть наряд.	669	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e99c335bd575be8fe60e7	00027db74b--652c722467632923dd5e67a6	00027db74b--652e99c335bd575be8fe60e7	00027db74b--652e99c335bd575be8fe60dd	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:15.360	2023-10-17T14:27:45.478	2023-10-17T14:27:45.478	0.0300000000
643	блядь-буду уважуха,хоть один высказал,что из себя представляет эта сучья власть.	1	уважуха,хоть один высказал,что из себя представляет эта власть.	32	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99c335bd575be8fe60e7	00027db74b--652c72bfa8ebdc7126d243e9	00027db74b--652e99c335bd575be8fe60e7	00027db74b--652e99c335bd575be8fe60dd	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:15.360	2023-10-17T14:27:45.478	2023-10-17T14:27:45.478	0.0300000000
10	вы дауны всегда лопается возле шва	control	Всегда лопается возле шва	739	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652c722467632923dd5e6774	00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652e99e5c89ad834bc2b556a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:27:49.323	2023-10-17T14:28:21.603	2023-10-17T14:28:21.603	0.0300000000
118	много ли дураков отвечающих на этот ебанутый вопрос?	1	много ли таких отвечающих на этот вопрос?	891	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652c72bba8ebdc7126d23f4c	00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652e99e5c89ad834bc2b556a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:27:49.323	2023-10-17T14:28:21.603	2023-10-17T14:28:21.603	0.0300000000
187	вот дебилка это по твой части завидуй молча😛😛😛	1	вот это по твой части завидуй молча😛😛😛	758	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652c72bba8ebdc7126d23fdd	00027db74b--652e99e5c89ad834bc2b556c	00027db74b--652e99e5c89ad834bc2b556a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:27:49.323	2023-10-17T14:28:21.603	2023-10-17T14:28:21.603	0.0300000000
666	Да небось в танки гонял, пукан полыхнул и улетел.)	1	Да небось в танки гонял, вот и разозлился.	418	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99e907597050bce4ccda	00027db74b--652c72bfa8ebdc7126d24418	00027db74b--652e99e907597050bce4ccda	00027db74b--652e99e907597050bce4ccd8	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:53.617	2023-10-17T14:28:21.303	2023-10-17T14:28:21.303	0.0300000000
0	афигеть сколько придурков которые верят😂😂😂😂	control	С ума сойти, сколько наивных людей верят!	566	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e99e907597050bce4ccda	00027db74b--652c722467632923dd5e675f	00027db74b--652e99e907597050bce4ccda	00027db74b--652e99e907597050bce4ccd8	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:53.617	2023-10-17T14:28:21.303	2023-10-17T14:28:21.303	0.0300000000
570	Посидев в трусах при нуле градусов ты тоже не долго протянешь.	1	Посидев в ниженем белье при нуле градусов ты тоже долго не протянешь	964	true				https://platform.toloka.ai/task/41793355/00027db74b--652e99e907597050bce4ccda	00027db74b--652c72bea8ebdc7126d2433d	00027db74b--652e99e907597050bce4ccda	00027db74b--652e99e907597050bce4ccd8	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:27:53.617	2023-10-17T14:28:21.303	2023-10-17T14:28:21.303	0.0300000000
516	гавно,оно и в африке гавно.	1	Плохой человек плохой везде	216	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a071666f826206377c3	00027db74b--652c72bea8ebdc7126d242c5	00027db74b--652e9a071666f826206377c3	00027db74b--652e9a071666f826206377b3	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:28:23.281	2023-10-17T14:29:31.474	2023-10-17T14:29:31.474	0.0300000000
257	я ещё раз говорю тебе идиот	1	Я еще раз говорю тебе	101	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a071666f826206377c3	00027db74b--652c72bca8ebdc7126d2407c	00027db74b--652e9a071666f826206377c3	00027db74b--652e9a071666f826206377b3	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:28:23.281	2023-10-17T14:29:31.474	2023-10-17T14:29:31.474	0.0300000000
10	вы дауны всегда лопается возле шва	control	Всегда лопается возле шва	739	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e9a071666f826206377c3	00027db74b--652c722467632923dd5e6774	00027db74b--652e9a071666f826206377c3	00027db74b--652e9a071666f826206377b3	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:28:23.281	2023-10-17T14:29:31.474	2023-10-17T14:29:31.474	0.0300000000
516	гавно,оно и в африке гавно.	1	Плохой человек плохой везде	216	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a0743053127f360fbb2	00027db74b--652c72bea8ebdc7126d242c5	00027db74b--652e9a0743053127f360fbb2	00027db74b--652e9a0743053127f360fbb0	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:23.708	2023-10-17T14:28:41.350	2023-10-17T14:28:41.350	0.0320000000
570	Посидев в трусах при нуле градусов ты тоже не долго протянешь.	1	Посидев в ниженем белье при нуле градусов ты тоже долго не протянешь	964	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a0743053127f360fbb2	00027db74b--652c72bea8ebdc7126d2433d	00027db74b--652e9a0743053127f360fbb2	00027db74b--652e9a0743053127f360fbb0	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:23.708	2023-10-17T14:28:41.350	2023-10-17T14:28:41.350	0.0320000000
1	блин в каком говне мы находимся.	control	мы находимся в весьма печальном положении	423	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e9a0743053127f360fbb2	00027db74b--652c722467632923dd5e6761	00027db74b--652e9a0743053127f360fbb2	00027db74b--652e9a0743053127f360fbb0	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:23.708	2023-10-17T14:28:41.350	2023-10-17T14:28:41.350	0.0320000000
794	хуйней мозг не засирайте. бред сумасшедшего	1	Не засоряйте мозг. бред сумасшедшего	299	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a208b4695428384597c	00027db74b--652c72c0a8ebdc7126d2456b	00027db74b--652e9a208b4695428384597c	00027db74b--652e9a208b4695428384597a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:48.235	2023-10-17T14:29:17.749	2023-10-17T14:29:17.749	0.0320000000
400	одно пустое пиздобольльство в инете...вас от телефонов не оторвать...стрелки хреновы..	1	Одно пустое пустословие в интернете вас от телефоноа не оторвать, стрелки	919	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a208b4695428384597c	00027db74b--652c72bda8ebdc7126d241c2	00027db74b--652e9a208b4695428384597c	00027db74b--652e9a208b4695428384597a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:48.235	2023-10-17T14:29:17.749	2023-10-17T14:29:17.749	0.0320000000
39	на украине много безмозглых пидорасов, навроде тебя😏	control	На Украине есть и хорошие люди, в отличие от тебя	772	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e9a208b4695428384597c	00027db74b--652c722467632923dd5e67b8	00027db74b--652e9a208b4695428384597c	00027db74b--652e9a208b4695428384597a	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:28:48.235	2023-10-17T14:29:17.749	2023-10-17T14:29:17.749	0.0320000000
741	мозгов нет со всем что-ли. идиота.	1	Мозгов нет совсем что-ли	912	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652c72bfa8ebdc7126d244fe	00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652e9a44c89ad834bc2b64f1	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:29:24.073	2023-10-17T14:29:43.446	2023-10-17T14:29:43.446	0.0320000000
27	выселить суку из крыма. но не в россию.	control	Но не в Россию	674	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652c722467632923dd5e679c	00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652e9a44c89ad834bc2b64f1	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:29:24.073	2023-10-17T14:29:43.446	2023-10-17T14:29:43.446	0.0320000000
528	опомнилась пизда старая!:) :) :) в таком возрасте о душе надо подумать.	1	Опомнись! В таком возрасте о душе думать надо	559	false				https://platform.toloka.ai/task/41793355/00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652c72bea8ebdc7126d242e2	00027db74b--652e9a44c89ad834bc2b6502	00027db74b--652e9a44c89ad834bc2b64f1	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:29:24.073	2023-10-17T14:29:43.446	2023-10-17T14:29:43.446	0.0320000000
35	за што судить за то чтоза себя постояла,этим тварям надо отрезать мужское достоинство и на зону,	control	Судить по закону или отдать на самосуд	225	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e9a4f52b0593065e376c8	00027db74b--652c722467632923dd5e67ad	00027db74b--652e9a4f52b0593065e376c8	00027db74b--652e9a4f52b0593065e376c4	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:29:35.779	2023-10-17T14:30:59.447	2023-10-17T14:30:59.447	0.0300000000
400	одно пустое пиздобольльство в инете...вас от телефонов не оторвать...стрелки хреновы..	1	Одно пустое пустословие в интернете вас от телефоноа не оторвать, стрелки	919	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a4f52b0593065e376c8	00027db74b--652c72bda8ebdc7126d241c2	00027db74b--652e9a4f52b0593065e376c8	00027db74b--652e9a4f52b0593065e376c4	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:29:35.779	2023-10-17T14:30:59.447	2023-10-17T14:30:59.447	0.0300000000
644	долбан! а как кпрф и остальные без ер! просрали ссср?	1	а как кпрф и остальные без ер! потеряли ссср?	719	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a4f52b0593065e376c8	00027db74b--652c72bfa8ebdc7126d243eb	00027db74b--652e9a4f52b0593065e376c8	00027db74b--652e9a4f52b0593065e376c4	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-17T14:29:35.779	2023-10-17T14:30:59.447	2023-10-17T14:30:59.447	0.0300000000
245	все вы твари учились и росли в россии, получали образование, а теперь подонки хвалитесь своими пенсиями	1	Все вы учились и росли в России, получали образование, а теперь хвалитесь своими пенсиями	72	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9a65dc4efa5497699925	00027db74b--652c72bca8ebdc7126d24061	00027db74b--652e9a65dc4efa5497699925	00027db74b--652e9a65dc4efa5497699921	d2955e16e3dcb2af62fd75eb8f31a1eb	APPROVED	2023-10-17T14:29:57.262	2023-10-17T14:30:22.949	2023-10-17T14:30:22.949	0.0320000000
